version_full,title,genre,artist,version,difficulty_short,difficulty,level,notes,bpm,bpm_min,bpm_max,measure,duration,kaiden_average,top_score
SPADA,LA FESTA LA VITA!!,DRUM'N'BASS,GUHROOVY,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPN,2,6,616,150,150,150,72,115,901,1232
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPH,3,10,1040,150,150,150,72,115,1793,2075
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPA,4,12,1650,150,150,150,72,115,2791,3293
SPADA,Last Dance,HARD STACC,dj TAKA,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Last Dance,HARD STACC,dj TAKA,21,DPN,6,6,614,150,150,150,72,115,-1,-1
SPADA,Last Dance,HARD STACC,dj TAKA,21,DPH,7,10,1137,150,150,150,72,115,-1,-1
SPADA,Last Dance,HARD STACC,dj TAKA,21,DPA,8,12,1678,150,150,150,72,115,-1,-1
SPADA,Last Dance,HARD STACC,dj TAKA,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPN,2,4,418,162,162,162,68,101,708,836
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPH,3,7,694,162,162,162,68,101,1273,1386
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPA,4,11,1220,162,162,162,68,101,2189,2439
SPADA,Lighting Shower,TRANCE POP,TAG,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Lighting Shower,TRANCE POP,TAG,21,DPN,6,4,383,162,162,162,68,101,-1,-1
SPADA,Lighting Shower,TRANCE POP,TAG,21,DPH,7,7,686,162,162,162,68,101,-1,-1
SPADA,Lighting Shower,TRANCE POP,TAG,21,DPA,8,11,1288,162,162,162,68,101,-1,-1
SPADA,Lighting Shower,TRANCE POP,TAG,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPN,2,3,301,202,202,202,99,118,536,602
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPH,3,6,626,202,202,202,99,118,1187,1252
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPA,4,10,1231,202,202,202,99,118,2225,2453
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,SPL,5,12,1716,202,202,202,99,118,-1,-1
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,DPN,6,5,412,202,202,202,99,118,-1,-1
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,DPH,7,8,691,202,202,202,99,118,-1,-1
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,DPA,8,11,1259,202,202,202,99,118,-1,-1
SPADA,M.D.Injection,PIECED DOWNBEAT,Project B-,21,DPL,9,12,1690,202,202,202,99,118,-1,-1
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPN,2,6,598,205,205,205,102,119,1119,1190
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPH,3,9,951,205,205,205,102,119,1620,1886
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPA,4,11,1342,205,205,205,102,119,2100,2669
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,DPN,6,6,627,205,205,205,102,119,-1,-1
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,DPH,7,9,931,205,205,205,102,119,-1,-1
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,DPA,8,11,1332,205,205,205,102,119,-1,-1
SPADA,m1dy Deluxe,TOKYO STYLE SPEEDCORE,m1dy,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPN,2,3,348,140,140,140,61,105,632,696
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPH,3,6,683,140,140,140,61,105,1230,1361
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPA,4,9,991,140,140,140,61,105,1775,1979
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,SPL,5,12,1396,140,140,140,61,105,2161,2756
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,DPN,6,3,383,140,140,140,61,105,-1,-1
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,DPH,7,6,719,140,140,140,61,105,-1,-1
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,DPA,8,10,1136,140,140,140,61,105,-1,-1
SPADA,MAD ATTACK,UPBEAT,HALFBY,21,DPL,9,11,1193,140,140,140,61,105,-1,-1
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPN,2,5,517,185,185,185,89,115,1002,1034
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPH,3,9,942,185,185,185,89,115,1737,1881
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPA,4,11,1481,185,185,185,89,115,2683,2952
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,DPN,6,4,470,185,185,185,89,115,-1,-1
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,DPH,7,8,765,185,185,185,89,115,-1,-1
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,DPA,8,11,1628,185,185,185,89,115,-1,-1
SPADA,MAGIC & LOVE,HAPPY CORE,DJ Genki feat. Yukacco,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPN,2,5,390,210,210,210,107,122,634,780
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPH,3,8,674,210,210,210,107,122,1229,1346
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPA,4,10,1325,210,210,210,107,122,2389,2649
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,SPL,5,12,1551,210,210,210,107,122,2308,3068
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,DPN,6,6,446,210,210,210,107,122,-1,-1
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,DPH,7,9,978,210,210,210,107,122,-1,-1
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,DPA,8,11,1489,210,210,210,107,122,-1,-1
SPADA,Miracle 5ympho X,FRENCHCORE,USAO,21,DPL,9,12,1526,210,210,210,107,122,-1,-1
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,21,SPN,2,6,533,175,175,175,89,122,-1,1061
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,21,SPH,3,9,925,175,175,175,89,122,-1,1824
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,21,SPA,4,11,1364,175,175,175,89,122,-1,2691
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,21,DPN,6,6,531,175,175,175,89,122,-1,-1
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,21,DPH,7,10,1089,175,175,175,89,122,-1,-1
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,21,DPA,8,11,1337,175,175,175,89,122,-1,-1
SPADA,NEMESIS -gratitude remix- IIDX Edition,DRUM'N'BASS,Remixed by PHQUASE,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,NPC World,ELECTRO POP,PON,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,NPC World,ELECTRO POP,PON,21,SPN,2,5,522,165,165,165,80,116,894,1044
SPADA,NPC World,ELECTRO POP,PON,21,SPH,3,8,826,165,165,165,80,116,1517,1646
SPADA,NPC World,ELECTRO POP,PON,21,SPA,4,10,1155,165,165,165,80,116,2110,2307
SPADA,NPC World,ELECTRO POP,PON,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,NPC World,ELECTRO POP,PON,21,DPN,6,5,496,165,165,165,80,116,-1,-1
SPADA,NPC World,ELECTRO POP,PON,21,DPH,7,9,970,165,165,165,80,116,-1,-1
SPADA,NPC World,ELECTRO POP,PON,21,DPA,8,10,1174,165,165,165,80,116,-1,-1
SPADA,NPC World,ELECTRO POP,PON,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Odin,GABBER,Noizenecio,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Odin,GABBER,Noizenecio,21,SPN,2,4,408,180,160,180,96,128,733,815
SPADA,Odin,GABBER,Noizenecio,21,SPH,3,7,721,180,160,180,96,128,1297,1441
SPADA,Odin,GABBER,Noizenecio,21,SPA,4,10,1039,180,160,180,96,128,1950,2078
SPADA,Odin,GABBER,Noizenecio,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Odin,GABBER,Noizenecio,21,DPN,6,5,438,180,160,180,96,128,-1,-1
SPADA,Odin,GABBER,Noizenecio,21,DPH,7,7,709,180,160,180,96,128,-1,-1
SPADA,Odin,GABBER,Noizenecio,21,DPA,8,10,1140,180,160,180,96,128,-1,-1
SPADA,Odin,GABBER,Noizenecio,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPN,2,5,404,175,175,175,89,122,674,808
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPH,3,8,954,175,175,175,89,122,1663,1898
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPA,4,11,1336,175,175,175,89,122,2284,2665
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,DPN,6,6,522,175,175,175,89,122,-1,-1
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,DPH,7,9,1006,175,175,175,89,122,-1,-1
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,DPA,8,11,1249,175,175,175,89,122,-1,-1
SPADA,Overload Frontier,HARDCORE RAVE,DJ Shimamura,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPN,2,3,331,180,180,180,75,100,567,662
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPH,3,8,727,180,180,180,75,100,1335,1451
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPA,4,11,1242,180,180,180,75,100,2264,2482
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,DPN,6,3,338,180,180,180,75,100,-1,-1
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,DPH,7,8,634,180,180,180,75,100,-1,-1
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,DPA,8,9,794,180,180,180,75,100,-1,-1
SPADA,Pharaoh,ANCIENT CIVILIZATION,劇団レコード,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPN,2,5,583,180,180,180,88,117,1058,1165
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPH,3,9,1081,180,180,180,88,117,1925,2151
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPA,4,12,1812,180,180,180,88,117,3136,3611
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,DPN,6,5,594,180,180,180,88,117,-1,-1
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,DPH,7,9,1107,180,180,180,88,117,-1,-1
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,DPA,8,12,1830,180,180,180,88,117,-1,-1
SPADA,PUNISHER,VARIANT RAVE,TAG×PON,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPN,2,8,653,222,111,222,86,93,1117,1290
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPH,3,10,1003,222,111,222,86,93,1621,1971
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPA,4,12,1461,222,111,222,86,93,2254,2890
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,DPN,6,7,722,222,111,222,86,93,-1,-1
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,DPH,7,10,1067,222,111,222,86,93,-1,-1
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,DPA,8,12,1500,222,111,222,86,93,-1,-1
SPADA,ra'am,RAVERS DANCE SPEED,雷龍,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPN,2,5,492,156,156,156,77,118,898,984
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPH,3,9,951,156,156,156,77,118,1727,1889
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPA,4,11,1406,156,156,156,77,118,2529,2805
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,DPN,6,6,610,156,156,156,77,118,-1,-1
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,DPH,7,9,998,156,156,156,77,118,-1,-1
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,DPA,8,12,1683,156,156,156,77,118,-1,-1
SPADA,rainbow guitar weeps,BRIGHTNESS,dj TAKA,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Recollection,POPS,Noria,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Recollection,POPS,Noria,21,SPN,2,5,597,182,182,182,95,125,1139,1194
SPADA,Recollection,POPS,Noria,21,SPH,3,7,883,182,182,182,95,125,1691,1766
SPADA,Recollection,POPS,Noria,21,SPA,4,9,1118,182,182,182,95,125,2149,2236
SPADA,Recollection,POPS,Noria,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Recollection,POPS,Noria,21,DPN,6,6,598,182,182,182,95,125,-1,-1
SPADA,Recollection,POPS,Noria,21,DPH,7,7,880,182,182,182,95,125,-1,-1
SPADA,Recollection,POPS,Noria,21,DPA,8,8,1104,182,182,182,95,125,-1,-1
SPADA,Recollection,POPS,Noria,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPN,2,3,374,154,154,154,73,114,713,748
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPH,3,7,731,154,154,154,73,114,1303,1462
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPA,4,11,1360,154,154,154,73,114,2478,2720
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,DPN,6,4,405,154,154,154,73,114,-1,-1
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,DPH,7,7,761,154,154,154,73,114,-1,-1
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,DPA,8,11,1415,154,154,154,73,114,-1,-1
SPADA,refractive index,PSYCHEDELIC TRANCE,Sota Fujimori,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPN,2,5,480,182,182,182,90,119,917,957
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPH,3,8,701,182,182,182,90,119,1297,1397
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPA,4,10,951,182,182,182,90,119,1760,1899
SPADA,RISE,DRUMSTEP,Dirty Androids,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,RISE,DRUMSTEP,Dirty Androids,21,DPN,6,5,496,182,182,182,90,119,-1,-1
SPADA,RISE,DRUMSTEP,Dirty Androids,21,DPH,7,8,732,182,182,182,90,119,-1,-1
SPADA,RISE,DRUMSTEP,Dirty Androids,21,DPA,8,10,1038,182,182,182,90,119,-1,-1
SPADA,RISE,DRUMSTEP,Dirty Androids,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPN,2,6,537,177,177,177,83,113,966,1074
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPH,3,9,1080,177,177,177,83,113,1999,2157
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPA,4,10,1295,177,177,177,83,113,2390,2588
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,DPN,6,8,780,177,177,177,83,113,-1,-1
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,DPH,7,10,1313,177,177,177,83,113,-1,-1
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,DPA,8,12,1680,177,177,177,83,113,-1,-1
SPADA,RIZING YOU UP,HAPPY HARDCORE,Ryu☆,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPN,2,6,472,150,150,150,65,104,857,944
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPH,3,9,840,150,150,150,65,104,1451,1668
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPA,4,11,1232,150,150,150,65,104,2014,2446
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,DPN,6,7,653,150,150,150,65,104,-1,-1
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,DPH,7,9,806,150,150,150,65,104,-1,-1
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,DPA,8,11,1143,150,150,150,65,104,-1,-1
SPADA,SCHWARZSCHILD FIELD,FULL ON,L.E.D.,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,21,SPN,2,4,350,160,160,160,78,117,-1,700
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,21,SPH,3,8,781,160,160,160,78,117,-1,1546
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,21,SPA,4,10,1107,160,160,160,78,117,-1,2196
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,21,DPN,6,4,350,160,160,160,78,117,-1,-1
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,21,DPH,7,8,786,160,160,160,78,117,-1,-1
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,21,DPA,8,10,1156,160,160,160,78,117,-1,-1
SPADA,Shattered control,CONTEMPORARY BREAKS,Vivian,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPN,2,7,806,200,200,200,100,120,1349,1607
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPH,3,10,1228,200,200,200,100,120,2105,2425
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPA,4,12,2029,200,200,200,100,120,3099,4005
SPADA,Sigmund,REQUIEM PSY,Gram,21,SPL,5,12,2267,200,200,200,100,120,3321,4448
SPADA,Sigmund,REQUIEM PSY,Gram,21,DPN,6,7,778,200,200,200,100,120,-1,-1
SPADA,Sigmund,REQUIEM PSY,Gram,21,DPH,7,10,1341,200,200,200,100,120,-1,-1
SPADA,Sigmund,REQUIEM PSY,Gram,21,DPA,8,12,2073,200,200,200,100,120,-1,-1
SPADA,Sigmund,REQUIEM PSY,Gram,21,DPL,9,12,2255,200,200,200,100,120,-1,-1
SPADA,Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION),ONLY ONE ACT,SUPER STAR 満-MITSURU-,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION),ONLY ONE ACT,SUPER STAR 満-MITSURU-,21,SPN,2,6,576,162,162,162,82,121,-1,1144
SPADA,Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION),ONLY ONE ACT,SUPER STAR 満-MITSURU-,21,SPH,3,9,1025,162,162,162,82,121,-1,2026
SPADA,Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION),ONLY ONE ACT,SUPER STAR 満-MITSURU-,21,SPA,4,11,1334,162,162,162,82,121,-1,2639
SPADA,Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION),ONLY ONE ACT,SUPER STAR 満-MITSURU-,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION),ONLY ONE ACT,SUPER STAR 満-MITSURU-,21,DPN,6,6,584,162,162,162,82,121,-1,-1
SPADA,Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION),ONLY ONE ACT,SUPER STAR 満-MITSURU-,21,DPH,7,9,984,162,162,162,82,121,-1,-1
SPADA,Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION),ONLY ONE ACT,SUPER STAR 満-MITSURU-,21,DPA,8,11,1362,162,162,162,82,121,-1,-1
SPADA,Smug Face -どうだ、オレの生き様は- (ONLY ONE EDITION),ONLY ONE ACT,SUPER STAR 満-MITSURU-,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPN,2,5,432,173,173,173,75,104,802,861
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPH,3,8,745,173,173,173,75,104,1346,1485
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPA,4,11,1257,173,173,173,75,104,2242,2508
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,SPL,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,DPN,6,5,478,173,173,173,75,104,-1,-1
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,DPH,7,8,864,173,173,173,75,104,-1,-1
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,DPA,8,11,1250,173,173,173,75,104,-1,-1
SPADA,Squeeze,WITHOUT YOU TONIGHT-VI-,VENUS feat. Mutsuhiko Izumi,21,DPL,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Stella Sinistra,SYMPHONOVATIVE ROCK,Akhuta Philharmonic Orchestra,21,SPB,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SPADA,Stella Sinistra,SYMPHONOVATIVE ROCK,Akhuta Philharmonic Orchestra,21,SPN,2,3,283,180,120,180,109,145,-1,566
SPADA,Stella Sinistra,SYMPHONOVATIVE ROCK,Akhuta Philharmonic Orchestra,21,SPH,3,7,708,180,120,180,109,145,-1,1404
